OperatorInfo/Title;UsageType/Title;AddressInfo/Title;AddressInfo/AddressLine1;AddressInfo/AddressLine2;AddressInfo/Latitude;AddressInfo/Longitude;NumberOfPoints;Connections/0/ConnectionType/Title;Connections/0/Level/Title;Connections/0/Amps;Connections/0/Voltage;Connections/0/PowerKW
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hostal Spa Empúries;Platja Portitxol;;42.131179;3.121312;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Mas de Torrent Hotel & Spa;Afueras de Torrent;;41.954009;3.124875;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Reina Petronila;2 Avenida Alcalde Sainz de Varanda;;41.638939;-0.908457;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Vincci Frontaura;332 Paseo de Zorilla;;41.62165;-4.748479;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Maria Cristina A Luxury Collection;4 Republica Argentina;;43.32158;-1.980658;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Viura;Calle Mayor;;42.547718;-2.665256;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;La Torre del Visco;Partida Torre del Visco s/n;;40.858754;0.076443;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Rector;10 Paseo del Rector Esperabe;;40.958991;-5.665737;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Marques de Riscal, A Luxury Collection Hotel;Calle Torrea;;42.511366;-2.617919;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Acevi Villarroel;106 Villarroel;;41.385704;2.157248;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Public - Membership Required;Hotel Santa Marta;Playa de Santa Cristina;;41.689476;2.818164;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Palacio de Canedo;s/n Calle la Iglesia;;42.645208;-6.70519;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;Lleida Supercharger;S N La Variant;;41.663959;0.605371;6;Tesla Supercharger;Level 3:  High (Over 40kW);;;120
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Emporda;170 Avda. Salvador Dali;;42.275944;2.953234;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Relais & Chateaux Molino de Alcuneza;GU 128 km 0.5;;41.105906;-2.604201;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
(Unknown Operator);Public;Leroy Merlin;Calle Laguardia 4;;40.44512603;-3.580279584;8;J1772;Level 2 : Medium (Over 2kW);;;
(Business Owner at Location);Public;Volkswagen parking;Calle de Sofia;;40.42435169;-3.600151545;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);;;
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Salles Hotel & Spa Cala del Pi *****;160 Av. del Cavall Bernat;;41.824636;3.077119;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Aire de Bardenas;Carretera de Ejea Na125 Km 1;;42.078425;-1.565845;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Notice Required;Hotel Ibis Irun;77 Avda De Letxumborro;;43.332648;-1.8168;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Salles Hotel Mas Tapiolas;Carretera C-65 km.  7;;41.819894;2.964825;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hostal de la Gavina;Plaza Roserar;;41.790512;3.055764;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
(Unknown Operator);Public - Pay At Location;Punto de Recarga en Parking Romara;Aribau, 9;;41.3861103;2.1621666;2;Mennekes (Type 2, Tethered Connector);Level 2 : Medium (Over 2kW);16;230;3.7
;Private - For Staff, Visitors or Customers;Idiada Automotive Technology S.a.;Carretera de Cal Sereno;Saifores;41.267292;1.5316487;4;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;22
(Unknown Operator);Public;Lidl Coslada;Avenida de España, 122;;40.4205934;-3.5553394;2;CHAdeMO;Level 2 : Medium (Over 2kW);50;400;20
(Unknown Operator);Public - Membership Required;Sant Llorenç des Cardassar;C/ Des Pou, 2;;39.60967464;3.284284801;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;7.4
(Unknown Operator);Private - For Staff, Visitors or Customers;Carrefour Azabache;Acceso Centro Comercial;;43.41385753;-5.796541176;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);;;
IBIL (Es);Public - Membership Required;Pozuelo de Alarcón;Calle Hospital;;40.4346073;-3.8156915;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;22
(Unknown Operator);Public - Membership Required;Son Pacs;Camí dels Reis, 400;;39.6058303;2.6531481;9;Mennekes (Type 2);Level 2 : Medium (Over 2kW);16;230;3.7
(Unknown Operator);Public - Membership Required;IBIL Virgen de Begoña;Virgen de Begoña Kalea, 38;;43.2587902;-2.9140839;2;CHAdeMO;Level 3:  High (Over 40kW);125;400;50
(Unknown Operator);Public - Notice Required;Plaza del Ganado;Calle la Palma, 1;;42.5925913;-4.3302072;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);16;230;3.7
Tesla Motors (Worldwide);Private - Restricted Access;Supercharger Valencia;Carrer de Leonardo da Vinci, 1;;39.5432044;-0.4512702;6;Tesla Supercharger;Level 3:  High (Over 40kW);320;400;120
IBIL (Es);Public - Membership Required;IBIL Vila-Seca;VILA DEL COMU, 8;Polígon industrial l'Alba;41.1140908;1.155471768;2;CHAdeMO;Level 3:  High (Over 40kW);120;400;50
(Unknown Operator);Public - Membership Required;Fenie - Enilec;Avinguda d'Elx, 29;;38.6858686;-0.4740091;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;22
(Unknown Operator);Public - Membership Required;Fenie - Montilla;N-331;;37.59691796;-4.66701281;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;22
(Unknown Operator);Public - Membership Required;EDP Pola de Siero 2;Calle Don Belarmino García Roza, 6;;43.3915464;-5.653476;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);;;
(Unknown Operator);Public - Membership Required;EDP Pola de Siero;Calle Celleruelo, 7;;43.3931314;-5.6617997;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);;;
(Unknown Operator);Public - Membership Required;Partes del Vallès;Joaquim Guasch;;41.5729193;2.2342122;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);;;
IBIL (Es);Public - Membership Required;IBIL Avenida de Canarias;Av. de las Canarias, 5;;28.86514;-13.83105;1;CHAdeMO;Level 3:  High (Over 40kW);125;400;50
IBIL (Es);Public - Membership Required;IBIL Arco Iris;Calle Anzuelo, 30;;29.1322647;-13.4625076;2;CHAdeMO;Level 3:  High (Over 40kW);125;400;50
Tesla Motors (Worldwide);Private - Restricted Access;Supercharger Murcia;Nueva Condomina;;38.03831353;-1.149678466;10;Tesla Supercharger;Level 3:  High (Over 40kW);320;400;120
IBIL (Es);Public - Membership Required;IBIL Valle-Inclán Málaga;Av. de Valle-Inclán, 12;;36.7363;-4.43447;2;CHAdeMO;Level 3:  High (Over 40kW);125;400;43
Tesla Motors (Worldwide);Private - Restricted Access;Supercharger Burgos;Ctra. Madrid-Irún, 137;;42.3114253;-3.702857;6;Tesla Supercharger;Level 3:  High (Over 40kW);330;410;135
(Unknown Operator);Public - Notice Required;Punta de'n Castelló;Passatge d'en Ros, 23;;38.9816221;1.5318995;4;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;;
(Unknown Operator);Private - For Staff, Visitors or Customers;Enfermería UAH;Av. de León, 3A;;40.5127038;-3.3467266;3;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;22
(Unknown Operator);Public;Pavelló municipal Besalú;Avinguda de Catalunya;;42.19922929;2.694663185;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);16;230;3.7
(Unknown Operator);Public - Membership Required;Joan Maragall;Carrer Joan Maragall, 1;;39.5659226;2.6573659;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;7.4
(Unknown Operator);Public - Membership Required;Sant Francesc Xavier 3;Carrer des Metge Vicent Riera Ferrer, 8;;38.7056792;1.4306652;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);;;
(Unknown Operator);Public - Membership Required;IBIL Ingenio;Plza. de la Candelaria, 1;;27.919578;-15.4436626;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);;;
(Unknown Operator);Public - Membership Required;EdRR Roc Boronat;Carrer de Roc Boronat, 116;;41.4008792;2.1968263;2;CHAdeMO;Level 3:  High (Over 40kW);125;400;50
(Unknown Operator);Public - Membership Required;Fenie - Les Comes;Carrer de la Marinada, 25;;41.665334;0.603569;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);16;400;11
(Unknown Operator);Public - Membership Required;Fenie - Serveis Ferroviaris;Passatge Cala Figuera, 4;;39.595853;2.6854324;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;7.4
(Unknown Operator);Public - Membership Required;Vicenç Joan i Roselló;Carrer de Vicenç Joan i Rosselló, 63-65;;39.5790467;2.6342998;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);;;
(Unknown Operator);Public - Membership Required;Fotolinera Rubí - Joan Miró;Rambleta de Joan Miró;;41.4857262;2.0304788;4;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);16;230;3.6
(Unknown Operator);Public - Membership Required;Circontrol Zona Franca;Avinguda Número 1;;41.34022851;2.125095855;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);;;
MELIB (ES);Public - Membership Required;Passeig Mallorca;Passeig Mallorca 28;;39.573803;2.6439856;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);;;
MELIB (ES);Public - Membership Required;Sant Ferran;Carrer d'Andreu Jaume i Nadal, 37;;39.580232;2.6327029;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);;;
(Unknown Operator);Private - For Staff, Visitors or Customers;Elektra Landaben;Polígono Ipertegui II, 12;;42.8186678;-1.6929133;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;22
MELIB (ES);Public - Membership Required;Plaça Alexander Fleming;Plaça Alexander Fleming;;39.58116394;2.65551337;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;7.4
(Unknown Operator);Public - Membership Required;Complex Comercial Vilafranca;Avinguda de Tarragona, 143;;41.3354031;1.6855764;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;22
(Unknown Operator);Public - Membership Required;Cabrera de Mar;Carrer Vilardaga;;41.52606529;2.394148017;2;CHAdeMO;Level 3:  High (Over 40kW);100;400;40
Tesla Motors (Worldwide);Private - Restricted Access;Supercharger l'Aldea;N-235;;40.75313242;0.606564173;6;Tesla Supercharger;Level 3:  High (Over 40kW);320;380;120
(Unknown Operator);Public - Notice Required;Ayuntamiento La Matanza de Acentejo;Av. Tinguaro, 27;;28.44834793;-16.45708644;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;22
(Unknown Operator);Public - Notice Required;Gasolinera Caprabo;N-340;;41.18613043;1.513848204;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;22
(Unknown Operator);Public - Membership Required;ENSE CONIL;Carretera N-340 km.17 El Colorado;;36.34200818;-6.095677092;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;22
(Unknown Operator);Private - For Staff, Visitors or Customers;HIPERDINO MILLER;Calle Luis Correa Medina, 9;;28.102942;-15.435236;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;7.4
(Unknown Operator);Private - For Staff, Visitors or Customers;CC Gran Vía de Hortaleza;Calle de Ayacucho;;40.46954679;-3.640454312;1;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);16;230;3.6
IBIL (Es);Public - Membership Required;Callejón del Pozancón;Callejón del Pozancón;;36.77988742;-4.104765158;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);;;9.6
(Unknown Operator);Public;Parking Municipal Guissona;Carrer del Montsec, 7;;41.7862433;1.2874033;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);16;230;3.7
(Unknown Operator);Public - Membership Required;Parlament de les Illes Balears;Carrer del Conquistador, 11;;39.5690458;2.6480906;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;7.4
(Unknown Operator);Public - Membership Required;Maó;Carrer d'Albert Camus;;39.88523856;4.261497046;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);;;
(Unknown Operator);Private - For Staff, Visitors or Customers;CC Ocimax;Carrer del Bisbe Pere de Puigdorfila, 1;;39.5949197;2.6485148;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);;;
(Unknown Operator);Private - For Staff, Visitors or Customers;Vilanova del Vallès;Carrer del Sis de Desembre, 4;;41.5548892;2.2859005;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);16;230;3.7
(Unknown Operator);Public;Estación de tren de Toledo;Paseo de la Rosa, 2;;39.86061;-4.01673;4;Mennekes (Type 2);Level 2 : Medium (Over 2kW);16;230;3.7
(Unknown Operator);Public;Parking Empark Tarragona;Rambla Nova, 115;;41.11838073;1.24650687;1;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);16;230;3.6
(Unknown Operator);Private - For Staff, Visitors or Customers;El Corte Inglés Tarragona;Rambla del President Lluís Companys, 7;;41.1212744;1.2420601;3;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);16;230;3.6
(Unknown Operator);Private - For Staff, Visitors or Customers;CC SAN JUAN DE AZNALFARACHE;Camino de las Erillas, s/n;;37.3871196;-6.029818;2;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);16;230;3.6
(Unknown Operator);Private - For Staff, Visitors or Customers;Ctra del Parador Nacional;Ctra del Parador Nacional;El Olivar;36.65114318;-4.474627384;8;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);16;230;3.6
(Unknown Operator);Private - For Staff, Visitors or Customers;CC Espai Gironès;Camí dels Carlins, 10;;41.9664195;2.781935;8;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);16;230;3.6
(Unknown Operator);Public - Membership Required;Carrer de la Mina;Carrer de la Mina;Can Vasconcel;41.475147;2.081886572;2;CHAdeMO;Level 3:  High (Over 40kW);100;400;40
(Unknown Operator);Public;La Seu d'Urgell;Passeig Joan Brudieu;;42.355606;1.4603515;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;7.4
(Unknown Operator);Public - Notice Required;Estación BP Puerto del Rosario;Muelle de Cruceros;;28.4954972;-13.8592049;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);;230;
(Unknown Operator);Private - For Staff, Visitors or Customers;CC Las Rotondas;Calle Miño, 132-182;;28.495161;-13.8630318;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);16;230;3.7
(Unknown Operator);Private - For Staff, Visitors or Customers;Altrium Montseny;Carrer Dr. Trueta, 73;;41.68222;2.48884;4;CEE 5 Pin;Level 2 : Medium (Over 2kW);16;230;11
(Unknown Operator);Public;Parking Juan XXIII;Plaza Alférez Provisional;;42.3397568;-7.8664395;3;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;22
(Unknown Operator);Public - Notice Required;Parking Empark Cortes;Calle de Fernanflor, 6;;40.4164846;-3.6960625;1;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);16;230;3.7
(Unknown Operator);Public - Membership Required;TRIO Lleida Campus UdL;Carrer de Jaume II, 73;;41.6074566;0.6218823;2;CHAdeMO;Level 3:  High (Over 40kW);100;400;40
(Unknown Operator);Public - Membership Required;TRIO Amposta;Av. Alcalde Palau, 57;;40.7123094;0.5791971;2;CHAdeMO;Level 3:  High (Over 40kW);100;400;40
(Unknown Operator);Public - Membership Required;TRIO Girona Sud;Carrer del Riu Cardener, 30;;41.9634232;2.8147202;2;CHAdeMO;Level 3:  High (Over 40kW);100;400;40
(Unknown Operator);Public - Membership Required;TRIO Girona Nord;Carrer Josep Tharrats, 2;;41.9922037;2.8189144;2;CHAdeMO;Level 3:  High (Over 40kW);100;400;40
;Public - Membership Required;Ecoestación Roces EDP;Ctra. Oviedo Gijón, 26A;;43.5181319;-5.6866993;2;CHAdeMO;Level 3:  High (Over 40kW);100;400;40
(Unknown Operator);Public - Notice Required;Plaça Ajuntament / City council Square;Monastry square;;42.20076236;2.190354104;1;Europlug 2-Pin (CEE 7/16);Level 2 : Medium (Over 2kW);;;
;Public - Membership Required;Punt de recàrrega Ajuntament D'ascó;Cr. Unió, 8;;41.1831522;0.5668378;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;22
Amersam;Public - Membership Required;Parking La Fira;Avinguda de Sant Jordi 6;;41.161499;1.110389;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);16;230;3.6
Amersam;Public - Membership Required;Parking Carrilet;Avinguda Carrilet;;41.15035135;1.110773092;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);16;230;3.6
Amersam;Public - Membership Required;Parking Llibertat;Plaça Llibertat;;41.159101;1.107044;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);16;230;3.6
Amersam;Public - Membership Required;Plaça Llibertat;Plaça Llibertat;;41.158043;1.105671;2;CHAdeMO;Level 3:  High (Over 40kW);100;400;40
Amersam;Public - Membership Required;Parking Oques;Plaça Nen de les Oques;;41.1561961;1.1018688;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);16;230;3.6
Iberdrola;Public - Membership Required;Estación de servició Aralar;Av. Juan Plablo II;;42.804062;-1.62776;1;CHAdeMO;Level 3:  High (Over 40kW);125;400;50
(Business Owner at Location);Private - For Staff, Visitors or Customers;Can Arabi;Calle Argentina;;38.93536778;1.43450332;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);;;3.7
Enel (Italy);Public - Membership Required;Punto de recarga Carrefour Oiartzun;Lintzirin Poligonoa Poligonoa, 9;;43.314412;-1.878583;2;Europlug 2-Pin (CEE 7/16);Level 2 : Medium (Over 2kW);16;230;3.7
Nomadpower;Public - Membership Required;Parking Padrosa Exit 3 AP7;Carrer Barreiros;;42.29747126;2.937338709;6;CEE 5 Pin;Level 2 : Medium (Over 2kW);32;400;22
Nomadpower;Public - Membership Required;Red Tortuga - La Jonquera;Avinguda del Sis d'Octubre;Mas de l'Esquerrà;42.40686055;2.880037337;6;CEE 5 Pin;Level 2 : Medium (Over 2kW);32;400;22
Nomadpower;Public - Membership Required;Castillo El Burgo Ranero;LE-6617;;42.41814636;-5.215425412;6;CEE 5 Pin;Level 2 : Medium (Over 2kW);32;400;22
(Unknown Operator);Public - Membership Required;HOTEL TRYP CASTELLÓN CENTER;Ronda Mijares, 86;;39.9840114;-0.0436168;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;380;7.4
(Unknown Operator);Private - For Staff, Visitors or Customers;Aeropuerto de Madrid Barajas T2;Aparcamento Preferente T2;;40.46862497;-3.570562005;2;CEE 7/4 - Schuko - Type F;;;220;
(Business Owner at Location);Public - Membership Required;Camping Aquarius;Carrer cami vell a Sant Pere Pescador;;42.177439;3.107979;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;11
(Business Owner at Location);Private - For Staff, Visitors or Customers;Nissan Vanauto;Ctra. de Su Eminencia, 1 A;;37.36320695;-5.959239081;1;CHAdeMO;Level 3:  High (Over 40kW);125;400;50
(Business Owner at Location);Private - For Staff, Visitors or Customers;Nissan Gamboa;Avenida de Carlos Sainz 15;;40.318089;-3.763862;1;CHAdeMO;Level 3:  High (Over 40kW);125;400;50
(Business Owner at Location);Private - For Staff, Visitors or Customers;Nissan Ibericar Reicomsa;Calle de Raimundo Fernández Villaverde 45;;40.446606;-3.697228;1;CHAdeMO;Level 3:  High (Over 40kW);125;400;50
(Business Owner at Location);Private - For Staff, Visitors or Customers;Nissan Iberauto;Ctra. La Coruña, km. 11,800;;40.46513;-3.801653;1;CHAdeMO;Level 3:  High (Over 40kW);125;400;50
